area,sex,year,age,n
2,1,1964,2,201.099
2,1,1965,2,201.298
2,1,1966,2,201.228
2,1,1967,2,201.09
2,1,1968,2,200.965
2,1,1969,2,201.041
2,1,1970,2,201.036
2,1,1971,2,199.714
2,1,1972,2,199.275
2,1,1973,2,198.809
2,1,1974,2,198.313
2,1,1975,2,197.501
2,1,1976,2,196.534
2,1,1977,2,195.502
2,1,1978,2,194.829
2,1,1979,2,193.71
2,1,1980,2,192.043
2,1,1981,2,190.933
2,1,1982,2,189.697
2,1,1983,2,189.532
2,1,1984,2,190.371
2,1,1985,2,188.118
2,1,1986,2,205.263
2,1,1987,2,185.941
2,1,1988,2,175.514
2,1,1989,2,190.177
2,1,1990,2,206.3
2,1,1991,2,222.304
2,1,1992,2,333.24
2,1,1993,2,190.02
2,1,1994,2,243.955
2,1,1995,2,220.227
2,1,1996,2,240.382
2,1,1997,2,154.232
2,1,1998,2,112.523
2,1,1999,2,189.78
2,1,2000,2,223.424
2,1,2001,2,89.1388
2,1,2002,2,130.045
2,1,2003,2,228.829
2,1,2004,2,127.432
2,1,2005,2,164.292
2,1,2006,2,193.449
2,1,2007,2,213.671
2,1,2008,2,279.551
2,1,2009,2,128.858
2,1,2010,2,277.28
2,1,2011,2,265.307
2,1,2012,2,245.367
2,1,2013,2,175.694
2,1,2014,2,203.743
2,1,2015,2,167.499
2,1,2016,2,63.9239
2,1,2017,2,137.479
2,1,2018,2,74.8305
2,1,2019,2,120.737
2,1,2020,2,125.85
2,1,2021,2,252.156
2,1,2022,2,155.613
2,1,2023,2,89.6619
2,1,1952,3,135.44
2,1,1953,3,135.439
2,1,1954,3,135.436
2,1,1955,3,135.33
2,1,1956,3,135.008
2,1,1957,3,134.94
2,1,1958,3,135.07
2,1,1959,3,134.948
2,1,1960,3,134.702
2,1,1961,3,134.853
2,1,1962,3,134.668
2,1,1963,3,134.807
2,1,1964,3,134.523
2,1,1965,3,134.714
2,1,1966,3,134.728
2,1,1967,3,134.452
2,1,1968,3,134.312
2,1,1969,3,134.446
2,1,1970,3,134.407
2,1,1971,3,134.549
2,1,1972,3,133.448
2,1,1973,3,133.08
2,1,1974,3,133.019
2,1,1975,3,132.463
2,1,1976,3,131.768
2,1,1977,3,130.815
2,1,1978,3,130.569
2,1,1979,3,130.242
2,1,1980,3,128.858
2,1,1981,3,127.735
2,1,1982,3,126.706
2,1,1983,3,126.113
2,1,1984,3,126.381
2,1,1985,3,126.819
2,1,1986,3,124.973
2,1,1987,3,136.271
2,1,1988,3,123.443
2,1,1989,3,115.642
2,1,1990,3,126.062
2,1,1991,3,136.749
2,1,1992,3,147.784
2,1,1993,3,221.134
2,1,1994,3,126.254
2,1,1995,3,161.141
2,1,1996,3,146.106
2,1,1997,3,159.067
2,1,1998,3,102.11
2,1,1999,3,73.5565
2,1,2000,3,123.345
2,1,2001,3,144.124
2,1,2002,3,56.6637
2,1,2003,3,81.8139
2,1,2004,3,144.136
2,1,2005,3,78.6957
2,1,2006,3,103.956
2,1,2007,3,118.317
2,1,2008,3,130.968
2,1,2009,3,172.692
2,1,2010,3,80.1553
2,1,2011,3,175.676
2,1,2012,3,164.579
2,1,2013,3,151.959
2,1,2014,3,108.717
2,1,2015,3,124.31
2,1,2016,3,101.329
2,1,2017,3,39.1995
2,1,2018,3,84.0781
2,1,2019,3,44.865
2,1,2020,3,74.5015
2,1,2021,3,78.9441
2,1,2022,3,158.434
2,1,2023,3,97.6294
2,1,1952,4,95.7848
2,1,1953,4,95.7841
2,1,1954,4,95.7808
2,1,1955,4,95.6794
2,1,1956,4,95.3146
2,1,1957,4,95.1486
2,1,1958,4,95.2555
2,1,1959,4,95.2129
2,1,1960,4,94.9397
2,1,1961,4,94.9681
2,1,1962,4,94.8434
2,1,1963,4,94.9933
2,1,1964,4,94.7996
2,1,1965,4,94.909
2,1,1966,4,94.9422
2,1,1967,4,94.707
2,1,1968,4,94.463
2,1,1969,4,94.5577
2,1,1970,4,94.5214
2,1,1971,4,94.6569
2,1,1972,4,94.4654
2,1,1973,4,93.6388
2,1,1974,4,93.6595
2,1,1975,4,93.4015
2,1,1976,4,92.9507
2,1,1977,4,92.1436
2,1,1978,4,91.9108
2,1,1979,4,91.8982
2,1,1980,4,91.0487
2,1,1981,4,90.0616
2,1,1982,4,88.9096
2,1,1983,4,88.3655
2,1,1984,4,88.3686
2,1,1985,4,88.481
2,1,1986,4,88.5454
2,1,1987,4,87.0224
2,1,1988,4,94.9209
2,1,1989,4,85.2286
2,1,1990,4,80.4998
2,1,1991,4,87.7628
2,1,1992,4,95.5353
2,1,1993,4,103.031
2,1,1994,4,154.535
2,1,1995,4,87.5935
2,1,1996,4,112.431
2,1,1997,4,101.617
2,1,1998,4,110.665
2,1,1999,4,70.0433
2,1,2000,4,50.1338
2,1,2001,4,83.2106
2,1,2002,4,95.584
2,1,2003,4,37.2018
2,1,2004,4,53.4803
2,1,2005,4,92.1408
2,1,2006,4,51.5629
2,1,2007,4,65.2596
2,1,2008,4,73.8595
2,1,2009,4,83.2358
2,1,2010,4,111.493
2,1,2011,4,52.822
2,1,2012,4,113.122
2,1,2013,4,105.506
2,1,2014,4,97.4529
2,1,2015,4,68.6842
2,1,2016,4,77.6846
2,1,2017,4,64.5783
2,1,2018,4,24.9095
2,1,2019,4,52.0893
2,1,2020,4,28.709
2,1,2021,4,48.2952
2,1,2022,4,51.3939
2,1,2023,4,103.154
2,1,1952,5,70.0444
2,1,1953,5,70.0439
2,1,1954,5,70.0415
2,1,1955,5,69.9635
2,1,1956,5,69.666
2,1,1957,5,69.448
2,1,1958,5,69.4547
2,1,1959,5,69.4288
2,1,1960,5,69.2535
2,1,1961,5,69.2017
2,1,1962,5,69.0491
2,1,1963,5,69.1782
2,1,1964,5,69.0795
2,1,1965,5,69.1558
2,1,1966,5,69.1607
2,1,1967,5,68.9903
2,1,1968,5,68.7754
2,1,1969,5,68.7322
2,1,1970,5,68.6733
2,1,1971,5,68.789
2,1,1972,5,68.5898
2,1,1973,5,68.4306
2,1,1974,5,68.0959
2,1,1975,5,67.9402
2,1,1976,5,67.7381
2,1,1977,5,67.1574
2,1,1978,5,66.9169
2,1,1979,5,66.8932
2,1,1980,5,66.4015
2,1,1981,5,65.7728
2,1,1982,5,64.7322
2,1,1983,5,64.0319
2,1,1984,5,63.9771
2,1,1985,5,63.9296
2,1,1986,5,63.8734
2,1,1987,5,63.6837
2,1,1988,5,62.6209
2,1,1989,5,67.7367
2,1,1990,5,61.3458
2,1,1991,5,57.9434
2,1,1992,5,63.3819
2,1,1993,5,68.85
2,1,1994,5,74.4784
2,1,1995,5,110.913
2,1,1996,5,63.2238
2,1,1997,5,80.9036
2,1,1998,5,73.1248
2,1,1999,5,78.5805
2,1,2000,5,49.4295
2,1,2001,5,35.0127
2,1,2002,5,57.1379
2,1,2003,5,65.0772
2,1,2004,5,25.1425
2,1,2005,5,35.4079
2,1,2006,5,62.3372
2,1,2007,5,33.4047
2,1,2008,5,41.8628
2,1,2009,5,48.5097
2,1,2010,5,55.7607
2,1,2011,5,76.1005
2,1,2012,5,35.2771
2,1,2013,5,75.1354
2,1,2014,5,70.1455
2,1,2015,5,63.9418
2,1,2016,5,44.5555
2,1,2017,5,51.472
2,1,2018,5,42.7038
2,1,2019,5,16.0586
2,1,2020,5,34.5996
2,1,2021,5,19.2388
2,1,2022,5,32.5285
2,1,2023,5,34.6601
2,1,1952,6,52.4159
2,1,1953,6,52.4156
2,1,1954,6,52.4139
2,1,1955,6,52.3571
2,1,1956,6,52.139
2,1,1957,6,51.9486
2,1,1958,6,51.8856
2,1,1959,6,51.8139
2,1,1960,6,51.6936
2,1,1961,6,51.6625
2,1,1962,6,51.5007
2,1,1963,6,51.5459
2,1,1964,6,51.5058
2,1,1965,6,51.5771
2,1,1966,6,51.5803
2,1,1967,6,51.438
2,1,1968,6,51.2744
2,1,1969,6,51.2019
2,1,1970,6,51.0477
2,1,1971,6,51.1267
2,1,1972,6,50.9243
2,1,1973,6,50.7766
2,1,1974,6,50.9151
2,1,1975,6,50.5369
2,1,1976,6,50.4243
2,1,1977,6,50.083
2,1,1978,6,49.9137
2,1,1979,6,49.8531
2,1,1980,6,49.4821
2,1,1981,6,49.101
2,1,1982,6,48.3711
2,1,1983,6,47.7087
2,1,1984,6,47.446
2,1,1985,6,47.3665
2,1,1986,6,47.2665
2,1,1987,6,47.0255
2,1,1988,6,46.9202
2,1,1989,6,45.8014
2,1,1990,6,49.9538
2,1,1991,6,45.2341
2,1,1992,6,42.8506
2,1,1993,6,46.771
2,1,1994,6,50.9893
2,1,1995,6,54.8001
2,1,1996,6,82.0259
2,1,1997,6,46.6301
2,1,1998,6,59.6574
2,1,1999,6,53.2784
2,1,2000,6,56.9357
2,1,2001,6,35.4732
2,1,2002,6,24.7199
2,1,2003,6,40.0713
2,1,2004,6,45.2226
2,1,2005,6,17.1701
2,1,2006,6,24.6252
2,1,2007,6,41.601
2,1,2008,6,22.0394
2,1,2009,6,28.3757
2,1,2010,6,33.5873
2,1,2011,6,39.2242
2,1,2012,6,52.4936
2,1,2013,6,24.1958
2,1,2014,6,51.5787
2,1,2015,6,47.6493
2,1,2016,6,42.9496
2,1,2017,6,30.5514
2,1,2018,6,35.2831
2,1,2019,6,28.5957
2,1,2020,6,11.0323
2,1,2021,6,23.8949
2,1,2022,6,13.3508
2,1,2023,6,22.6279
2,1,1952,7,39.8859
2,1,1953,7,39.8857
2,1,1954,7,39.8846
2,1,1955,7,39.8434
2,1,1956,7,39.6867
2,1,1957,7,39.5411
2,1,1958,7,39.4735
2,1,1959,7,39.3693
2,1,1960,7,39.2447
2,1,1961,7,39.2205
2,1,1962,7,39.1094
2,1,1963,7,39.0998
2,1,1964,7,39.0466
2,1,1965,7,39.1129
2,1,1966,7,39.1285
2,1,1967,7,39.0216
2,1,1968,7,38.8813
2,1,1969,7,38.814
2,1,1970,7,38.6467
2,1,1971,7,38.6339
2,1,1972,7,38.4223
2,1,1973,7,38.2835
2,1,1974,7,38.4135
2,1,1975,7,38.422
2,1,1976,7,38.146
2,1,1977,7,37.9138
2,1,1978,7,37.8564
2,1,1979,7,37.8228
2,1,1980,7,37.5158
2,1,1981,7,37.2199
2,1,1982,7,36.7172
2,1,1983,7,36.2632
2,1,1984,7,35.9578
2,1,1985,7,35.7265
2,1,1986,7,35.6463
2,1,1987,7,35.4073
2,1,1988,7,35.2571
2,1,1989,7,34.9608
2,1,1990,7,34.3929
2,1,1991,7,37.4982
2,1,1992,7,34.0429
2,1,1993,7,32.1739
2,1,1994,7,35.262
2,1,1995,7,38.2217
2,1,1996,7,41.2641
2,1,1997,7,61.617
2,1,1998,7,35.0139
2,1,1999,7,44.3221
2,1,2000,7,39.3895
2,1,2001,7,41.7401
2,1,2002,7,25.6004
2,1,2003,7,17.7438
2,1,2004,7,28.4594
2,1,2005,7,31.6629
2,1,2006,7,12.208
2,1,2007,7,16.8446
2,1,2008,7,28.1114
2,1,2009,7,15.3393
2,1,2010,7,20.1796
2,1,2011,7,24.2086
2,1,2012,7,27.7927
2,1,2013,7,36.9787
2,1,2014,7,17.0492
2,1,2015,7,36.0548
2,1,2016,7,32.9383
2,1,2017,7,30.2794
2,1,2018,7,21.5699
2,1,2019,7,24.3895
2,1,2020,7,20.197
2,1,2021,7,7.81003
2,1,2022,7,16.9898
2,1,2023,7,9.5257
2,1,1952,8,30.7362
2,1,1953,8,30.7361
2,1,1954,8,30.7355
2,1,1955,8,30.7054
2,1,1956,8,30.5925
2,1,1957,8,30.4847
2,1,1958,8,30.4316
2,1,1959,8,30.338
2,1,1960,8,30.2087
2,1,1961,8,30.1582
2,1,1962,8,30.0772
2,1,1963,8,30.0723
2,1,1964,8,30.009
2,1,1965,8,30.0334
2,1,1966,8,30.0568
2,1,1967,8,29.9869
2,1,1968,8,29.8761
2,1,1969,8,29.804
2,1,1970,8,29.6529
2,1,1971,8,29.6129
2,1,1972,8,29.3546
2,1,1973,8,29.2155
2,1,1974,8,29.3299
2,1,1975,8,29.355
2,1,1976,8,29.374
2,1,1977,8,29.0485
2,1,1978,8,29.0243
2,1,1979,8,29.0547
2,1,1980,8,28.833
2,1,1981,8,28.5827
2,1,1982,8,28.1838
2,1,1983,8,27.8836
2,1,1984,8,27.6877
2,1,1985,8,27.4242
2,1,1986,8,27.2518
2,1,1987,8,27.0588
2,1,1988,8,26.9022
2,1,1989,8,26.6458
2,1,1990,8,26.6164
2,1,1991,8,26.1707
2,1,1992,8,28.5973
2,1,1993,8,25.8983
2,1,1994,8,24.5876
2,1,1995,8,26.8097
2,1,1996,8,29.1765
2,1,1997,8,31.4339
2,1,1998,8,46.9114
2,1,1999,8,26.4073
2,1,2000,8,33.2834
2,1,2001,8,29.3612
2,1,2002,8,30.6518
2,1,2003,8,18.7132
2,1,2004,8,12.8162
2,1,2005,8,20.3209
2,1,2006,8,22.9066
2,1,2007,8,8.5207
2,1,2008,8,11.6087
2,1,2009,8,19.9847
2,1,2010,8,11.1413
2,1,2011,8,14.8261
2,1,2012,8,17.5274
2,1,2013,8,20.0103
2,1,2014,8,26.6089
2,1,2015,8,12.1938
2,1,2016,8,25.498
2,1,2017,8,23.7358
2,1,2018,8,21.8841
2,1,2019,8,15.2939
2,1,2020,8,17.609
2,1,2021,8,14.5869
2,1,2022,8,5.66298
2,1,2023,8,12.3698
2,1,1952,9,23.9182
2,1,1953,9,23.9181
2,1,1954,9,23.9177
2,1,1955,9,23.8957
2,1,1956,9,23.8137
2,1,1957,9,23.7342
2,1,1958,9,23.6954
2,1,1959,9,23.6232
2,1,1960,9,23.5156
2,1,1961,9,23.4464
2,1,1962,9,23.3618
2,1,1963,9,23.3564
2,1,1964,9,23.3169
2,1,1965,9,23.3127
2,1,1966,9,23.3117
2,1,1967,9,23.2686
2,1,1968,9,23.1898
2,1,1969,9,23.1257
2,1,1970,9,22.9839
2,1,1971,9,22.9414
2,1,1972,9,22.6914
2,1,1973,9,22.517
2,1,1974,9,22.605
2,1,1975,9,22.6354
2,1,1976,9,22.6654
2,1,1977,9,22.5915
2,1,1978,9,22.4588
2,1,1979,9,22.4968
2,1,1980,9,22.3716
2,1,1981,9,22.1855
2,1,1982,9,21.8544
2,1,1983,9,21.6203
2,1,1984,9,21.5051
2,1,1985,9,21.3285
2,1,1986,9,21.1409
2,1,1987,9,20.9039
2,1,1988,9,20.7757
2,1,1989,9,20.559
2,1,1990,9,20.5037
2,1,1991,9,20.4696
2,1,1992,9,20.1652
2,1,1993,9,21.9774
2,1,1994,9,20.0016
2,1,1995,9,18.9016
2,1,1996,9,20.6825
2,1,1997,9,22.4689
2,1,1998,9,24.192
2,1,1999,9,35.8005
2,1,2000,9,20.0748
2,1,2001,9,25.1363
2,1,2002,9,21.8623
2,1,2003,9,22.7317
2,1,2004,9,13.6977
2,1,2005,9,9.29369
2,1,2006,9,14.906
2,1,2007,9,16.2525
2,1,2008,9,5.96888
2,1,2009,9,8.39372
2,1,2010,9,14.7559
2,1,2011,9,8.31079
2,1,2012,9,10.9189
2,1,2013,9,12.8432
2,1,2014,9,14.6475
2,1,2015,9,19.3851
2,1,2016,9,8.78161
2,1,2017,9,18.6954
2,1,2018,9,17.4747
2,1,2019,9,15.8317
2,1,2020,9,11.2359
2,1,2021,9,12.9246
2,1,2022,9,10.7472
2,1,2023,9,4.19056
2,1,1952,10,18.7575
2,1,1953,10,18.7574
2,1,1954,10,18.7572
2,1,1955,10,18.7409
2,1,1956,10,18.6808
2,1,1957,10,18.6222
2,1,1958,10,18.5941
2,1,1959,10,18.5406
2,1,1960,10,18.4588
2,1,1961,10,18.3966
2,1,1962,10,18.3092
2,1,1963,10,18.284
2,1,1964,10,18.2571
2,1,1965,10,18.2579
2,1,1966,10,18.2398
2,1,1967,10,18.193
2,1,1968,10,18.1391
2,1,1969,10,18.0906
2,1,1970,10,17.9681
2,1,1971,10,17.9191
2,1,1972,10,17.6987
2,1,1973,10,17.529
2,1,1974,10,17.5606
2,1,1975,10,17.5844
2,1,1976,10,17.6162
2,1,1977,10,17.5702
2,1,1978,10,17.6057
2,1,1979,10,17.5451
2,1,1980,10,17.4601
2,1,1981,10,17.3486
2,1,1982,10,17.0943
2,1,1983,10,16.9003
2,1,1984,10,16.8096
2,1,1985,10,16.6976
2,1,1986,10,16.5815
2,1,1987,10,16.354
2,1,1988,10,16.1865
2,1,1989,10,16.0197
2,1,1990,10,15.9549
2,1,1991,10,15.9023
2,1,1992,10,15.9026
2,1,1993,10,15.6225
2,1,1994,10,17.1157
2,1,1995,10,15.5122
2,1,1996,10,14.7045
2,1,1997,10,16.0651
2,1,1998,10,17.4419
2,1,1999,10,18.6376
2,1,2000,10,27.4824
2,1,2001,10,15.3195
2,1,2002,10,18.9262
2,1,2003,10,16.4021
2,1,2004,10,16.8206
2,1,2005,10,10.0572
2,1,2006,10,6.89384
2,1,2007,10,10.7202
2,1,2008,10,11.5408
2,1,2009,10,4.37509
2,1,2010,10,6.27746
2,1,2011,10,11.1393
2,1,2012,10,6.20415
2,1,2013,10,8.11321
2,1,2014,10,9.53241
2,1,2015,10,10.834
2,1,2016,10,14.1691
2,1,2017,10,6.52917
2,1,2018,10,13.9678
2,1,2019,10,12.8457
2,1,2020,10,11.7938
2,1,2021,10,8.35599
2,1,2022,10,9.64745
2,1,2023,10,8.05894
2,1,1952,11,14.8028
2,1,1953,11,14.8028
2,1,1954,11,14.8026
2,1,1955,11,14.7905
2,1,1956,11,14.7461
2,1,1957,11,14.7026
2,1,1958,11,14.6824
2,1,1959,11,14.6429
2,1,1960,11,14.5822
2,1,1961,11,14.5336
2,1,1962,11,14.4599
2,1,1963,11,14.4204
2,1,1964,11,14.386
2,1,1965,11,14.3878
2,1,1966,11,14.3775
2,1,1967,11,14.3285
2,1,1968,11,14.2753
2,1,1969,11,14.2408
2,1,1970,11,14.1428
2,1,1971,11,14.097
2,1,1972,11,13.9012
2,1,1973,11,13.7517
2,1,1974,11,13.7597
2,1,1975,11,13.7491
2,1,1976,11,13.7744
2,1,1977,11,13.745
2,1,1978,11,13.781
2,1,1979,11,13.8422
2,1,1980,11,13.7056
2,1,1981,11,13.6255
2,1,1982,11,13.4513
2,1,1983,11,13.3057
2,1,1984,11,13.2258
2,1,1985,11,13.1362
2,1,1986,11,13.0701
2,1,1987,11,12.9165
2,1,1988,11,12.7518
2,1,1989,11,12.5729
2,1,1990,11,12.5185
2,1,1991,11,12.4596
2,1,1992,11,12.4365
2,1,1993,11,12.4011
2,1,1994,11,12.2486
2,1,1995,11,13.3685
2,1,1996,11,12.1501
2,1,1997,11,11.5012
2,1,1998,11,12.5576
2,1,1999,11,13.5405
2,1,2000,11,14.4208
2,1,2001,11,21.149
2,1,2002,11,11.6395
2,1,2003,11,14.333
2,1,2004,11,12.2459
2,1,2005,11,12.4775
2,1,2006,11,7.52975
2,1,2007,11,5.01397
2,1,2008,11,7.69978
2,1,2009,11,8.55249
2,1,2010,11,3.30529
2,1,2011,11,4.78381
2,1,2012,11,8.40512
2,1,2013,11,4.66181
2,1,2014,11,6.08852
2,1,2015,11,7.138
2,1,2016,11,8.01806
2,1,2017,11,10.6573
2,1,2018,11,4.93673
2,1,2019,11,10.401
2,1,2020,11,9.67783
2,1,2021,11,8.86623
2,1,2022,11,6.3045
2,1,2023,11,7.31275
2,1,1952,12,11.7422
2,1,1953,12,11.7422
2,1,1954,12,11.742
2,1,1955,12,11.7329
2,1,1956,12,11.6998
2,1,1957,12,11.6673
2,1,1958,12,11.6528
2,1,1959,12,11.6237
2,1,1960,12,11.5787
2,1,1961,12,11.5422
2,1,1962,12,11.4851
2,1,1963,12,11.4481
2,1,1964,12,11.4074
2,1,1965,12,11.3969
2,1,1966,12,11.3903
2,1,1967,12,11.3558
2,1,1968,12,11.3039
2,1,1969,12,11.2665
2,1,1970,12,11.1904
2,1,1971,12,11.1541
2,1,1972,12,10.9875
2,1,1973,12,10.8538
2,1,1974,12,10.8534
2,1,1975,12,10.8319
2,1,1976,12,10.8282
2,1,1977,12,10.806
2,1,1978,12,10.8388
2,1,1979,12,10.8923
2,1,1980,12,10.8717
2,1,1981,12,10.7518
2,1,1982,12,10.6194
2,1,1983,12,10.5265
2,1,1984,12,10.4686
2,1,1985,12,10.3903
2,1,1986,12,10.3404
2,1,1987,12,10.2398
2,1,1988,12,10.1302
2,1,1989,12,9.96563
2,1,1990,12,9.88153
2,1,1991,12,9.83184
2,1,1992,12,9.79762
2,1,1993,12,9.75042
2,1,1994,12,9.77676
2,1,1995,12,9.62272
2,1,1996,12,10.5295
2,1,1997,12,9.55786
2,1,1998,12,9.04152
2,1,1999,12,9.80976
2,1,2000,12,10.5449
2,1,2001,12,11.174
2,1,2002,12,16.1884
2,1,2003,12,8.88265
2,1,2004,12,10.781
2,1,2005,12,9.16161
2,1,2006,12,9.4158
2,1,2007,12,5.52866
2,1,2008,12,3.63601
2,1,2009,12,5.75736
2,1,2010,12,6.51294
2,1,2011,12,2.53789
2,1,2012,12,3.64018
2,1,2013,12,6.37181
2,1,2014,12,3.52963
2,1,2015,12,4.60403
2,1,2016,12,5.33719
2,1,2017,12,6.09063
2,1,2018,12,8.13892
2,1,2019,12,3.7152
2,1,2020,12,7.90895
2,1,2021,12,7.34118
2,1,2022,12,6.7491
2,1,2023,12,4.82129
2,1,1952,13,9.3544
2,1,1953,13,9.35438
2,1,1954,13,9.35429
2,1,1955,13,9.34738
2,1,1956,13,9.32235
2,1,1957,13,9.29793
2,1,1958,13,9.28754
2,1,1959,13,9.26602
2,1,1960,13,9.2326
2,1,1961,13,9.20535
2,1,1962,13,9.16221
2,1,1963,13,9.13242
2,1,1964,13,9.09672
2,1,1965,13,9.07682
2,1,1966,13,9.06244
2,1,1967,13,9.03715
2,1,1968,13,8.99923
2,1,1969,13,8.96079
2,1,1970,13,8.89157
2,1,1971,13,8.86475
2,1,1972,13,8.72869
2,1,1973,13,8.61454
2,1,1974,13,8.60541
2,1,1975,13,8.58325
2,1,1976,13,8.56969
2,1,1977,13,8.53362
2,1,1978,13,8.56
2,1,1979,13,8.60514
2,1,1980,13,8.59369
2,1,1981,13,8.56663
2,1,1982,13,8.41656
2,1,1983,13,8.34768
2,1,1984,13,8.31871
2,1,1985,13,8.2603
2,1,1986,13,8.21697
2,1,1987,13,8.14028
2,1,1988,13,8.06991
2,1,1989,13,7.95765
2,1,1990,13,7.87025
2,1,1991,13,7.79827
2,1,1992,13,7.7671
2,1,1993,13,7.71616
2,1,1994,13,7.72218
2,1,1995,13,7.71803
2,1,1996,13,7.61418
2,1,1997,13,8.32223
2,1,1998,13,7.5497
2,1,1999,13,7.09965
2,1,2000,13,7.6801
2,1,2001,13,8.21703
2,1,2002,13,8.60596
2,1,2003,13,12.4327
2,1,2004,13,6.72318
2,1,2005,13,8.12322
2,1,2006,13,6.96017
2,1,2007,13,6.97012
2,1,2008,13,4.04242
2,1,2009,13,2.73886
2,1,2010,13,4.41267
2,1,2011,13,5.03084
2,1,2012,13,1.94425
2,1,2013,13,2.77899
2,1,2014,13,4.85836
2,1,2015,13,2.69015
2,1,2016,13,3.47091
2,1,2017,13,4.08764
2,1,2018,13,4.69168
2,1,2019,13,6.18025
2,1,2020,13,2.84716
2,1,2021,13,6.04494
2,1,2022,13,5.62987
2,1,2023,13,5.19922
2,1,1952,14,7.47914
2,1,1953,14,7.47913
2,1,1954,14,7.47906
2,1,1955,14,7.47377
2,1,1956,14,7.45469
2,1,1957,14,7.43616
2,1,1958,14,7.42864
2,1,1959,14,7.41265
2,1,1960,14,7.38771
2,1,1961,14,7.36748
2,1,1962,14,7.33497
2,1,1963,14,7.31203
2,1,1964,14,7.28409
2,1,1965,14,7.265
2,1,1966,14,7.2445
2,1,1967,14,7.21762
2,1,1968,14,7.18917
2,1,1969,14,7.16057
2,1,1970,14,7.09797
2,1,1971,14,7.07017
2,1,1972,14,6.96127
2,1,1973,14,6.86821
2,1,1974,14,6.85663
2,1,1975,14,6.83207
2,1,1976,14,6.81719
2,1,1977,14,6.78028
2,1,1978,14,6.78612
2,1,1979,14,6.82197
2,1,1980,14,6.81565
2,1,1981,14,6.79718
2,1,1982,14,6.7315
2,1,1983,14,6.64154
2,1,1984,14,6.62147
2,1,1985,14,6.58805
2,1,1986,14,6.55777
2,1,1987,14,6.49481
2,1,1988,14,6.4417
2,1,1989,14,6.36649
2,1,1990,14,6.31035
2,1,1991,14,6.23655
2,1,1992,14,6.18499
2,1,1993,14,6.14063
2,1,1994,14,6.13465
2,1,1995,14,6.12072
2,1,1996,14,6.13089
2,1,1997,14,6.04196
2,1,1998,14,6.59997
2,1,1999,14,5.9541
2,1,2000,14,5.58296
2,1,2001,14,6.01262
2,1,2002,14,6.36112
2,1,2003,14,6.64455
2,1,2004,14,9.45992
2,1,2005,14,5.09614
2,1,2006,14,6.20679
2,1,2007,14,5.18847
2,1,2008,14,5.13319
2,1,2009,14,3.06412
2,1,2010,14,2.11024
2,1,2011,14,3.42522
2,1,2012,14,3.87474
2,1,2013,14,1.49266
2,1,2014,14,2.13072
2,1,2015,14,3.72592
2,1,2016,14,2.04161
2,1,2017,14,2.67583
2,1,2018,14,3.1715
2,1,2019,14,3.59061
2,1,2020,14,4.76849
2,1,2021,14,2.19031
2,1,2022,14,4.66504
2,1,2023,14,4.36371
2,1,1952,15,5.99823
2,1,1953,15,5.99822
2,1,1954,15,5.99817
2,1,1955,15,5.99408
2,1,1956,15,5.97942
2,1,1957,15,5.96524
2,1,1958,15,5.95973
2,1,1959,15,5.94777
2,1,1960,15,5.92903
2,1,1961,15,5.914
2,1,1962,15,5.8895
2,1,1963,15,5.87205
2,1,1964,15,5.85088
2,1,1965,15,5.83568
2,1,1966,15,5.81683
2,1,1967,15,5.78847
2,1,1968,15,5.76036
2,1,1969,15,5.73858
2,1,1970,15,5.68995
2,1,1971,15,5.66218
2,1,1972,15,5.56878
2,1,1973,15,5.49464
2,1,1974,15,5.48506
2,1,1975,15,5.46202
2,1,1976,15,5.44448
2,1,1977,15,5.41205
2,1,1978,15,5.40995
2,1,1979,15,5.42602
2,1,1980,15,5.42161
2,1,1981,15,5.40857
2,1,1982,15,5.35855
2,1,1983,15,5.32964
2,1,1984,15,5.28513
2,1,1985,15,5.26025
2,1,1986,15,5.24721
2,1,1987,15,5.20098
2,1,1988,15,5.15737
2,1,1989,15,5.10062
2,1,1990,15,5.06609
2,1,1991,15,5.01818
2,1,1992,15,4.96327
2,1,1993,15,4.9062
2,1,1994,15,4.89827
2,1,1995,15,4.87916
2,1,1996,15,4.87805
2,1,1997,15,4.88142
2,1,1998,15,4.8078
2,1,1999,15,5.22416
2,1,2000,15,4.69973
2,1,2001,15,4.38793
2,1,2002,15,4.67451
2,1,2003,15,4.93323
2,1,2004,15,5.07855
2,1,2005,15,7.20689
2,1,2006,15,3.91299
2,1,2007,15,4.65462
2,1,2008,15,3.84501
2,1,2009,15,3.91234
2,1,2010,15,2.3715
2,1,2011,15,1.64465
2,1,2012,15,2.64966
2,1,2013,15,2.98809
2,1,2014,15,1.14958
2,1,2015,15,1.64208
2,1,2016,15,2.8426
2,1,2017,15,1.58235
2,1,2018,15,2.0881
2,1,2019,15,2.44319
2,1,2020,15,2.78734
2,1,2021,15,3.68965
2,1,2022,15,1.69956
2,1,2023,15,3.63476
2,1,1952,16,4.8233
2,1,1953,16,4.82329
2,1,1954,16,4.82325
2,1,1955,16,4.82007
2,1,1956,16,4.8087
2,1,1957,16,4.79776
2,1,1958,16,4.79368
2,1,1959,16,4.78464
2,1,1960,16,4.77046
2,1,1961,16,4.75924
2,1,1962,16,4.74073
2,1,1963,16,4.72754
2,1,1964,16,4.71163
2,1,1965,16,4.70015
2,1,1966,16,4.68516
2,1,1967,16,4.66067
