area,sex,year,age,f
1,1,1952,0,7.72500000000287e-05
1,1,1953,0,0.0001135000000001
1,1,1954,0,0.000524999999999998
1,1,1955,0,0.000137000000000054
1,1,1956,0,0.000158500000000061
1,1,1957,0,0.000423249999999986
1,1,1958,0,0.00050024999999998
1,1,1959,0,0.000268500000000005
1,1,1960,0,0.000270250000000027
1,1,1961,0,0.000594749999999977
1,1,1962,0,0.000582250000000006
1,1,1963,0,0.000708250000000077
1,1,1964,0,0.000356000000000023
1,1,1965,0,0.00106175000000008
1,1,1966,0,0.00101324999999997
1,1,1967,0,0.00063325000000003
1,1,1968,0,0.00111675
1,1,1969,0,0.000706749999999978
1,1,1970,0,0.00107425000000005
1,1,1971,0,0.00156100000000003
1,1,1972,0,0.00108625000000007
1,1,1973,0,0.00109800000000004
1,1,1974,0,0.00158950000000002
1,1,1975,0,0.000702749999999974
1,1,1976,0,0.00146825000000006
1,1,1977,0,0.000458249999999993
1,1,1978,0,0.000756500000000049
1,1,1979,0,0.00121499999999997
1,1,1980,0,0.00187775000000001
1,1,1981,0,0.00212075
1,1,1982,0,0.00178374999999997
1,1,1983,0,0.000886750000000047
1,1,1984,0,0.0016815
1,1,1985,0,0.00155000000000005
1,1,1986,0,0.000990500000000005
1,1,1987,0,0.00105425000000003
1,1,1988,0,0.00120475000000009
1,1,1989,0,0.00123450000000003
1,1,1990,0,0.00132750000000004
1,1,1991,0,0.00069549999999996
1,1,1992,0,0.000710749999999982
1,1,1993,0,0.000665000000000027
1,1,1994,0,0.000804750000000021
1,1,1995,0,0.000574750000000068
1,1,1996,0,0.0012572500000001
1,1,1997,0,0.00253550000000002
1,1,1998,0,0.00266725000000001
1,1,1999,0,0.00333824999999999
1,1,2000,0,0.00297700000000001
1,1,2001,0,0.00352075000000007
1,1,2002,0,0.00339825000000005
1,1,2003,0,0.00255775000000003
1,1,2004,0,0.00249474999999999
1,1,2005,0,0.00254774999999996
1,1,2006,0,0.00156175000000003
1,1,2007,0,0.00152725000000009
1,1,2008,0,0.00193500000000002
1,1,2009,0,0.00215224999999997
1,1,2010,0,0.00245649999999997
1,1,2011,0,0.00382400000000005
1,1,2012,0,0.00269300000000006
1,1,2013,0,0.00274399999999997
1,1,2014,0,0.00191825000000001
1,1,2015,0,0.00228249999999997
1,1,2016,0,0.00219049999999998
1,1,2017,0,0.00261175000000002
1,1,2018,0,0.00286200000000003
1,1,2019,0,0.00226575000000007
1,1,2020,0,0.00132600000000005
1,1,2021,0,0.00147200000000003
1,1,2022,0,0.00214375
1,1,2023,0,0.00231824999999997
1,1,1952,1,0.000287499999999996
1,1,1953,1,0.000640250000000009
1,1,1954,1,0.00315725
1,1,1955,1,0.00142124999999999
1,1,1956,1,0.000994749999999989
1,1,1957,1,0.00191550000000001
1,1,1958,1,0.00335774999999999
1,1,1959,1,0.00212724999999997
1,1,1960,1,0.00197575
1,1,1961,1,0.00311875
1,1,1962,1,0.00521925000000001
1,1,1963,1,0.00610699999999997
1,1,1964,1,0.00357599999999997
1,1,1965,1,0.01105
1,1,1966,1,0.010563
1,1,1967,1,0.00688999999999995
1,1,1968,1,0.014625
1,1,1969,1,0.00904749999999999
1,1,1970,1,0.01053475
1,1,1971,1,0.01635275
1,1,1972,1,0.01518175
1,1,1973,1,0.01450175
1,1,1974,1,0.01855375
1,1,1975,1,0.00875024999999996
1,1,1976,1,0.016545
1,1,1977,1,0.00381125000000004
1,1,1978,1,0.00762125000000002
1,1,1979,1,0.011238
1,1,1980,1,0.01485925
1,1,1981,1,0.0165335
1,1,1982,1,0.017331
1,1,1983,1,0.01068975
1,1,1984,1,0.01410175
1,1,1985,1,0.01694825
1,1,1986,1,0.0129905
1,1,1987,1,0.013484
1,1,1988,1,0.0172285
1,1,1989,1,0.01676875
1,1,1990,1,0.0137855
1,1,1991,1,0.0119725
1,1,1992,1,0.01403175
1,1,1993,1,0.01069475
1,1,1994,1,0.01305125
1,1,1995,1,0.00958150000000002
1,1,1996,1,0.0182285
1,1,1997,1,0.0330445
1,1,1998,1,0.0348625
1,1,1999,1,0.03903925
1,1,2000,1,0.036964
1,1,2001,1,0.03913625
1,1,2002,1,0.040241
1,1,2003,1,0.03348925
1,1,2004,1,0.032698
1,1,2005,1,0.0294115
1,1,2006,1,0.01826975
1,1,2007,1,0.0174615
1,1,2008,1,0.020147
1,1,2009,1,0.02010375
1,1,2010,1,0.021101
1,1,2011,1,0.02531275
1,1,2012,1,0.0229675
1,1,2013,1,0.0221225
1,1,2014,1,0.020175
1,1,2015,1,0.0210745
1,1,2016,1,0.0219485
1,1,2017,1,0.02554675
1,1,2018,1,0.02631775
1,1,2019,1,0.02715375
1,1,2020,1,0.01542025
1,1,2021,1,0.01597275
1,1,2022,1,0.020455
1,1,2023,1,0.0285105
1,1,1952,2,0.000455000000000039
1,1,1953,2,0.0010405
1,1,1954,2,0.00475525000000004
1,1,1955,2,0.0023205
1,1,1956,2,0.00157400000000002
1,1,1957,2,0.0027935
1,1,1958,2,0.00517775000000004
1,1,1959,2,0.00332725
1,1,1960,2,0.00300249999999996
1,1,1961,2,0.00491275000000002
1,1,1962,2,0.00869449999999999
1,1,1963,2,0.00993575000000002
1,1,1964,2,0.00605600000000001
1,1,1965,2,0.01800075
1,1,1966,2,0.01753175
1,1,1967,2,0.01161275
1,1,1968,2,0.024722
1,1,1969,2,0.01573175
1,1,1970,2,0.0169835
1,1,1971,2,0.027282
1,1,1972,2,0.026411
1,1,1973,2,0.02610475
1,1,1974,2,0.03104125
1,1,1975,2,0.015468
1,1,1976,2,0.02712375
1,1,1977,2,0.00676274999999998
1,1,1978,2,0.0133355
1,1,1979,2,0.0193685
1,1,1980,2,0.02426225
1,1,1981,2,0.0282705
1,1,1982,2,0.02926625
1,1,1983,2,0.019334
1,1,1984,2,0.02303225
1,1,1985,2,0.0288425
1,1,1986,2,0.02292275
1,1,1987,2,0.0234325
1,1,1988,2,0.03226575
1,1,1989,2,0.03033575
1,1,1990,2,0.02313825
1,1,1991,2,0.0213995
1,1,1992,2,0.02685875
1,1,1993,2,0.021318
1,1,1994,2,0.025998
1,1,1995,2,0.018755
1,1,1996,2,0.0335535
1,1,1997,2,0.06072825
1,1,1998,2,0.06530725
1,1,1999,2,0.07071075
1,1,2000,2,0.0711385
1,1,2001,2,0.0711985
1,1,2002,2,0.07651825
1,1,2003,2,0.06679
1,1,2004,2,0.06153675
1,1,2005,2,0.05548125
1,1,2006,2,0.03665425
1,1,2007,2,0.0345795
1,1,2008,2,0.03704575
1,1,2009,2,0.03614475
1,1,2010,2,0.0379415
1,1,2011,2,0.04377025
1,1,2012,2,0.04273875
1,1,2013,2,0.03965525
1,1,2014,2,0.03898725
1,1,2015,2,0.03796275
1,1,2016,2,0.04074
1,1,2017,2,0.047024
1,1,2018,2,0.04954625
1,1,2019,2,0.05287875
1,1,2020,2,0.03032
1,1,2021,2,0.03061025
1,1,2022,2,0.03782225
1,1,2023,2,0.05643475
1,1,1952,3,0.000479750000000001
1,1,1953,3,0.00113774999999999
1,1,1954,3,0.00499624999999998
1,1,1955,3,0.00246324999999997
1,1,1956,3,0.00168599999999997
1,1,1957,3,0.00288899999999997
1,1,1958,3,0.00540374999999998
1,1,1959,3,0.00346924999999998
1,1,1960,3,0.00314499999999995
1,1,1961,3,0.00514624999999996
1,1,1962,3,0.00947999999999999
1,1,1963,3,0.0105335
1,1,1964,3,0.00651299999999999
1,1,1965,3,0.01886625
1,1,1966,3,0.018377
1,1,1967,3,0.01226975
1,1,1968,3,0.026124
1,1,1969,3,0.016761
1,1,1970,3,0.01778075
1,1,1971,3,0.02877575
1,1,1972,3,0.02824425
1,1,1973,3,0.02795875
1,1,1974,3,0.0327265
1,1,1975,3,0.01632
1,1,1976,3,0.0284
1,1,1977,3,0.00728849999999998
1,1,1978,3,0.01418825
1,1,1979,3,0.02070425
1,1,1980,3,0.02551375
1,1,1981,3,0.03021125
1,1,1982,3,0.0309382499999999
1,1,1983,3,0.020633
1,1,1984,3,0.02407
1,1,1985,3,0.03037525
1,1,1986,3,0.0243565
1,1,1987,3,0.02472
1,1,1988,3,0.0344515
1,1,1989,3,0.03266275
1,1,1990,3,0.02482825
1,1,1991,3,0.02281825
1,1,1992,3,0.02891975
1,1,1993,3,0.02321475
1,1,1994,3,0.027918
1,1,1995,3,0.02017175
1,1,1996,3,0.035809
1,1,1997,3,0.06524325
1,1,1998,3,0.0706735
1,1,1999,3,0.07655775
1,1,2000,3,0.07766525
1,1,2001,3,0.07733675
1,1,2002,3,0.08318775
1,1,2003,3,0.07316225
1,1,2004,3,0.06625175
1,1,2005,3,0.06000775
1,1,2006,3,0.0399262499999999
1,1,2007,3,0.0376665
1,1,2008,3,0.039901
1,1,2009,3,0.03884775
1,1,2010,3,0.0411365
1,1,2011,3,0.04736825
1,1,2012,3,0.0468514999999999
1,1,2013,3,0.04314575
1,1,2014,3,0.04280725
1,1,2015,3,0.0413257499999999
1,1,2016,3,0.04456375
1,1,2017,3,0.05108525
1,1,2018,3,0.054048
1,1,2019,3,0.0576575
1,1,2020,3,0.03337225
1,1,2021,3,0.033794
1,1,2022,3,0.04092375
1,1,2023,3,0.0615905
1,1,1952,4,0.000424750000000029
1,1,1953,4,0.00106725000000002
1,1,1954,4,0.00478725000000002
1,1,1955,4,0.002419
1,1,1956,4,0.00161175000000002
1,1,1957,4,0.00268225000000005
1,1,1958,4,0.005189
1,1,1959,4,0.00337725
1,1,1960,4,0.003054
1,1,1961,4,0.00478175000000003
1,1,1962,4,0.00937300000000002
1,1,1963,4,0.0103635
1,1,1964,4,0.00645899999999999
1,1,1965,4,0.01860725
1,1,1966,4,0.01806825
1,1,1967,4,0.01212825
1,1,1968,4,0.0259185
1,1,1969,4,0.0166055
1,1,1970,4,0.017597
1,1,1971,4,0.02842225
1,1,1972,4,0.0283785
1,1,1973,4,0.02767725
1,1,1974,4,0.032615
1,1,1975,4,0.0161455
1,1,1976,4,0.0281165
1,1,1977,4,0.00703725000000005
1,1,1978,4,0.013931
1,1,1979,4,0.02020975
1,1,1980,4,0.0247955
1,1,1981,4,0.02920775
1,1,1982,4,0.03041
1,1,1983,4,0.02032375
1,1,1984,4,0.02347325
1,1,1985,4,0.029848
1,1,1986,4,0.0240925
1,1,1987,4,0.02458875
1,1,1988,4,0.03417075
1,1,1989,4,0.03268425
1,1,1990,4,0.0248375
1,1,1991,4,0.02291575
1,1,1992,4,0.02910975
1,1,1993,4,0.0232295
1,1,1994,4,0.02768575
1,1,1995,4,0.0200235
1,1,1996,4,0.0357285
1,1,1997,4,0.065295
1,1,1998,4,0.071023
1,1,1999,4,0.07683775
1,1,2000,4,0.07790825
1,1,2001,4,0.07745475
1,1,2002,4,0.0833285
1,1,2003,4,0.07291925
1,1,2004,4,0.0661915
1,1,2005,4,0.059792
1,1,2006,4,0.039739
1,1,2007,4,0.037453
1,1,2008,4,0.039549
1,1,2009,4,0.03816725
1,1,2010,4,0.04023325
1,1,2011,4,0.0454865
1,1,2012,4,0.0457195
1,1,2013,4,0.0420965
1,1,2014,4,0.04238975
1,1,2015,4,0.040913
1,1,2016,4,0.0444985
1,1,2017,4,0.05078275
1,1,2018,4,0.05326075
1,1,2019,4,0.05724475
1,1,2020,4,0.03343375
1,1,2021,4,0.0338775
1,1,2022,4,0.04038075
1,1,2023,4,0.06126875
1,1,1952,5,0.000346999999999986
1,1,1953,5,0.000933499999999976
1,1,1954,5,0.00439999999999996
1,1,1955,5,0.00229550000000001
1,1,1956,5,0.00146499999999999
1,1,1957,5,0.00237399999999999
1,1,1958,5,0.00480824999999996
1,1,1959,5,0.00319274999999997
1,1,1960,5,0.00286199999999998
1,1,1961,5,0.00422974999999998
1,1,1962,5,0.00887525
1,1,1963,5,0.00988049999999996
1,1,1964,5,0.00619324999999998
1,1,1965,5,0.017891
1,1,1966,5,0.017329
1,1,1967,5,0.01168
1,1,1968,5,0.0250595
1,1,1969,5,0.01599875
1,1,1970,5,0.01700425
1,1,1971,5,0.02735325
1,1,1972,5,0.027817
1,1,1973,5,0.0266385
1,1,1974,5,0.03177625
1,1,1975,5,0.01563925
1,1,1976,5,0.027203
1,1,1977,5,0.00652224999999995
1,1,1978,5,0.01329175
1,1,1979,5,0.0190555
1,1,1980,5,0.023368
1,1,1981,5,0.02719775
1,1,1982,5,0.0290865
1,1,1983,5,0.01948475
1,1,1984,5,0.022299
1,1,1985,5,0.0285845
1,1,1986,5,0.023216
1,1,1987,5,0.023942
1,1,1988,5,0.03311475
1,1,1989,5,0.03183925
1,1,1990,5,0.02410725
1,1,1991,5,0.0224974999999999
1,1,1992,5,0.02865825
1,1,1993,5,0.02263875
1,1,1994,5,0.02686075
1,1,1995,5,0.0194055
1,1,1996,5,0.03485175
1,1,1997,5,0.0638185
1,1,1998,5,0.069645
1,1,1999,5,0.0750005
1,1,2000,5,0.0760615
1,1,2001,5,0.0752995
1,1,2002,5,0.0813745
1,1,2003,5,0.070647
1,1,2004,5,0.0646285
1,1,2005,5,0.05808975
1,1,2006,5,0.03861125
1,1,2007,5,0.03631725
1,1,2008,5,0.03817475
1,1,2009,5,0.0363465
1,1,2010,5,0.037923
1,1,2011,5,0.041712
1,1,2012,5,0.042789
1,1,2013,5,0.03944375
1,1,2014,5,0.04059225
1,1,2015,5,0.03913875
1,1,2016,5,0.0430605
1,1,2017,5,0.0489845
1,1,2018,5,0.0507345
1,1,2019,5,0.0551285
1,1,2020,5,0.03254
1,1,2021,5,0.0328495
1,1,2022,5,0.03866125
1,1,2023,5,0.05934775
1,1,1952,6,0.000274999999999997
1,1,1953,6,0.000785499999999995
1,1,1954,6,0.00389149999999999
1,1,1955,6,0.00208825000000001
1,1,1956,6,0.00128149999999999
1,1,1957,6,0.00203474999999997
1,1,1958,6,0.00429225
1,1,1959,6,0.00290124999999999
1,1,1960,6,0.00257499999999999
1,1,1961,6,0.00362750000000001
1,1,1962,6,0.00807999999999998
1,1,1963,6,0.00905349999999999
1,1,1964,6,0.00570799999999999
1,1,1965,6,0.01650425
1,1,1966,6,0.01596175
1,1,1967,6,0.0108025
1,1,1968,6,0.02320975
1,1,1969,6,0.01479175
1,1,1970,6,0.01575175
1,1,1971,6,0.02527325
1,1,1972,6,0.0261255
1,1,1973,6,0.0246115
1,1,1974,6,0.02964875
1,1,1975,6,0.0145505
1,1,1976,6,0.0252205
1,1,1977,6,0.00583125000000001
1,1,1978,6,0.01220175
1,1,1979,6,0.01728375
1,1,1980,6,0.0211985
1,1,1981,6,0.02442425
1,1,1982,6,0.02672775
1,1,1983,6,0.0179655
1,1,1984,6,0.02038525
1,1,1985,6,0.02630425
1,1,1986,6,0.0214805
1,1,1987,6,0.022357
1,1,1988,6,0.03085775
1,1,1989,6,0.02978575
1,1,1990,6,0.0224555
1,1,1991,6,0.0211615
1,1,1992,6,0.02707025
1,1,1993,6,0.02123175
1,1,1994,6,0.02508825
1,1,1995,6,0.01808275
1,1,1996,6,0.0325885
1,1,1997,6,0.05983375
1,1,1998,6,0.06547175
1,1,1999,6,0.070159
1,1,2000,6,0.07127425
1,1,2001,6,0.07018925
1,1,2002,6,0.07626925
1,1,2003,6,0.0657735
1,1,2004,6,0.0605475
1,1,2005,6,0.054178
1,1,2006,6,0.03609275
1,1,2007,6,0.03388125
1,1,2008,6,0.03540125
1,1,2009,6,0.03327825
1,1,2010,6,0.0344185
1,1,2011,6,0.0369415
1,1,2012,6,0.0386055
1,1,2013,6,0.0356215
1,1,2014,6,0.0374135
1,1,2015,6,0.0360185
1,1,2016,6,0.0400795
1,1,2017,6,0.04542225
1,1,2018,6,0.04654575
1,1,2019,6,0.05103825
1,1,2020,6,0.0304537499999999
1,1,2021,6,0.0306345
1,1,2022,6,0.0356195
1,1,2023,6,0.05533625
1,1,1952,7,0.000217499999999982
1,1,1953,7,0.000646249999999987
1,1,1954,7,0.0033195
1,1,1955,7,0.00181499999999998
1,1,1956,7,0.001085
1,1,1957,7,0.00170149999999999
1,1,1958,7,0.00368674999999999
1,1,1959,7,0.00252125
1,1,1960,7,0.002221
1,1,1961,7,0.00303624999999999
1,1,1962,7,0.0070885
1,1,1963,7,0.007942
1,1,1964,7,0.00504125
1,1,1965,7,0.0145035
1,1,1966,7,0.0140055
1,1,1967,7,0.00952600000000001
1,1,1968,7,0.02042825
1,1,1969,7,0.01302825
1,1,1970,7,0.013882
1,1,1971,7,0.02225675
1,1,1972,7,0.02332375
1,1,1973,7,0.021649
1,1,1974,7,0.02625925
1,1,1975,7,0.01285975
1,1,1976,7,0.0222155
1,1,1977,7,0.00502025
1,1,1978,7,0.01069775
1,1,1979,7,0.01501475
1,1,1980,7,0.018418
1,1,1981,7,0.0210975
1,1,1982,7,0.02342075
1,1,1983,7,0.0157895
1,1,1984,7,0.01780625
1,1,1985,7,0.023068
1,1,1986,7,0.01892125
1,1,1987,7,0.019817
1,1,1988,7,0.02735125
1,1,1989,7,0.02655375
1,1,1990,7,0.019987
1,1,1991,7,0.01889
1,1,1992,7,0.024272
1,1,1993,7,0.01898375
1,1,1994,7,0.0222785
1,1,1995,7,0.01601875
1,1,1996,7,0.02890825
1,1,1997,7,0.05328375
1,1,1998,7,0.0584565
1,1,1999,7,0.06246575
1,1,2000,7,0.0635575
1,1,2001,7,0.0623505
1,1,2002,7,0.0679645
1,1,2003,7,0.058307
1,1,2004,7,0.0538455
1,1,2005,7,0.04803875
1,1,2006,7,0.03208375
1,1,2007,7,0.0300785
1,1,2008,7,0.0312585
1,1,2009,7,0.02911325
1,1,2010,7,0.0299745
1,1,2011,7,0.0316735
1,1,2012,7,0.03353275
1,1,2013,7,0.03097175
1,1,2014,7,0.0329825
1,1,2015,7,0.03175475
1,1,2016,7,0.0356715
1,1,2017,7,0.04022375
1,1,2018,7,0.0409165
1,1,2019,7,0.0450895
1,1,2020,7,0.02718475
1,1,2021,7,0.027337
1,1,2022,7,0.03135475
1,1,2023,7,0.049165
1,1,1952,8,0.00017399999999998
1,1,1953,8,0.000528000000000001
1,1,1954,8,0.00277274999999999
1,1,1955,8,0.00153024999999998
1,1,1956,8,0.000901749999999979
1,1,1957,8,0.00140674999999998
1,1,1958,8,0.00308999999999998
1,1,1959,8,0.00212674999999998
1,1,1960,8,0.00186524999999998
1,1,1961,8,0.00251024999999999
1,1,1962,8,0.00608649999999999
1,1,1963,8,0.00677124999999998
1,1,1964,8,0.00433099999999997
1,1,1965,8,0.0123275
1,1,1966,8,0.01187725
1,1,1967,8,0.008128
1,1,1968,8,0.0173495
1,1,1969,8,0.01109175
1,1,1970,8,0.01182125
1,1,1971,8,0.01896125
1,1,1972,8,0.0201045
1,1,1973,8,0.01838025
1,1,1974,8,0.02242075
1,1,1975,8,0.010945
1,1,1976,8,0.01887925
1,1,1977,8,0.00421199999999999
1,1,1978,8,0.009077
1,1,1979,8,0.0126605
1,1,1980,8,0.0155375
1,1,1981,8,0.0177495
1,1,1982,8,0.019846
1,1,1983,8,0.01339975
1,1,1984,8,0.01506725
1,1,1985,8,0.01955025
1,1,1986,8,0.016091
1,1,1987,8,0.01692
1,1,1988,8,0.02336125
1,1,1989,8,0.022889
1,1,1990,8,0.01727025
1,1,1991,8,0.01624925
1,1,1992,8,0.02095475
1,1,1993,8,0.0163915
1,1,1994,8,0.019034
1,1,1995,8,0.01365875
1,1,1996,8,0.024674
1,1,1997,8,0.0457105
1,1,1998,8,0.05027875
1,1,1999,8,0.0537255
1,1,2000,8,0.05466775
1,1,2001,8,0.05355875
1,1,2002,8,0.05835675
1,1,2003,8,0.04982075
1,1,2004,8,0.046069
1,1,2005,8,0.04102675
1,1,2006,8,0.02743275
1,1,2007,8,0.02570575
1,1,2008,8,0.026621
1,1,2009,8,0.0246525
1,1,2010,8,0.02536625
1,1,2011,8,0.02661575
1,1,2012,8,0.0283805
1,1,2013,8,0.02625875
1,1,2014,8,0.0281495
1,1,2015,8,0.02718425
1,1,2016,8,0.030767
1,1,2017,8,0.034474
1,1,2018,8,0.034891
1,1,2019,8,0.03849675
1,1,2020,8,0.02343975
1,1,2021,8,0.02365875
1,1,2022,8,0.026703
1,1,2023,8,0.042117
1,1,1952,9,0.000142000000000003
1,1,1953,9,0.000435749999999985
1,1,1954,9,0.00231275
1,1,1955,9,0.00128024999999998
1,1,1956,9,0.000749749999999993
1,1,1957,9,0.00116825000000001
1,1,1958,9,0.00258074999999999
1,1,1959,9,0.001781
1,1,1960,9,0.00155975
1,1,1961,9,0.00208274999999999
1,1,1962,9,0.00521975
1,1,1963,9,0.00573699999999999
1,1,1964,9,0.0037005
1,1,1965,9,0.01037875
1,1,1966,9,0.009968
1,1,1967,9,0.00687024999999999
1,1,1968,9,0.01456925
1,1,1969,9,0.00934549999999998
1,1,1970,9,0.009966
1,1,1971,9,0.01599925
1,1,1972,9,0.01714825
1,1,1973,9,0.01542025
1,1,1974,9,0.01892
1,1,1975,9,0.00919149999999999
1,1,1976,9,0.01586425
1,1,1977,9,0.00351275000000001
1,1,1978,9,0.00762450000000001
1,1,1979,9,0.010589
1,1,1980,9,0.01300825
1,1,1981,9,0.01484125
1,1,1982,9,0.016643
1,1,1983,9,0.01123725
1,1,1984,9,0.01263475
1,1,1985,9,0.0163915
1,1,1986,9,0.01352975
1,1,1987,9,0.01426475
1,1,1988,9,0.0196935
1,1,1989,9,0.01953375
1,1,1990,9,0.014824
1,1,1991,9,0.0138115
1,1,1992,9,0.01785725
1,1,1993,9,0.0139915
1,1,1994,9,0.01602425
1,1,1995,9,0.01148175
1,1,1996,9,0.0207695
1,1,1997,9,0.03870875
1,1,1998,9,0.04268575
1,1,1999,9,0.04571275
1,1,2000,9,0.04644075
1,1,2001,9,0.045539
1,1,2002,9,0.04944775
1,1,2003,9,0.0419925
1,1,2004,9,0.03885625
1,1,2005,9,0.03455925
1,1,2006,9,0.0230975
1,1,2007,9,0.02164875
1,1,2008,9,0.02238325
1,1,2009,9,0.020659
1,1,2010,9,0.0213005
1,1,2011,9,0.0223195
1,1,2012,9,0.02387225
1,1,2013,9,0.02214625
1,1,2014,9,0.023773
1,1,2015,9,0.023093
1,1,2016,9,0.02629625
1,1,2017,9,0.02924775
1,1,2018,9,0.02948525
1,1,2019,9,0.03249175
1,1,2020,9,0.01997575
1,1,2021,9,0.02030125
1,1,2022,9,0.02249725
1,1,2023,9,0.035598
1,1,1952,10,0.000118500000000021
1,1,1953,10,0.000366000000000033
1,1,1954,10,0.00195675000000001
1,1,1955,10,0.00108275000000002
1,1,1956,10,0.000632500000000008
1,1,1957,10,0.000987000000000016
1,1,1958,10,0.00218325000000003
1,1,1959,10,0.00150775
1,1,1960,10,0.0013205
1,1,1961,10,0.00175550000000002
1,1,1962,10,0.00454000000000002
1,1,1963,10,0.00491825000000001
1,1,1964,10,0.00319900000000001
1,1,1965,10,0.00882650000000001
1,1,1966,10,0.00844500000000001
1,1,1967,10,0.00586575
1,1,1968,10,0.012346
1,1,1969,10,0.00794900000000001
1,1,1970,10,0.00848475000000001
1,1,1971,10,0.01363475
1,1,1972,10,0.01476625
1,1,1973,10,0.01304675
1,1,1974,10,0.0161085
1,1,1975,10,0.00777825000000001
1,1,1976,10,0.013453
1,1,1977,10,0.00296225
1,1,1978,10,0.00646450000000001
1,1,1979,10,0.00894775000000003
1,1,1980,10,0.011008
1,1,1981,10,0.012549
1,1,1982,10,0.0140875
1,1,1983,10,0.00950250000000002
1,1,1984,10,0.01070175
1,1,1985,10,0.0138695
1,1,1986,10,0.011477
1,1,1987,10,0.01212625
1,1,1988,10,0.01673025
1,1,1989,10,0.01683075
1,1,1990,10,0.0128705
1,1,1991,10,0.0118425
1,1,1992,10,0.0153405
1,1,1993,10,0.012045
1,1,1994,10,0.0135805
1,1,1995,10,0.00971875000000003
1,1,1996,10,0.01761275
1,1,1997,10,0.03304
1,1,1998,10,0.0365255
1,1,1999,10,0.0392515
1,1,2000,10,0.0397690000000001
1,1,2001,10,0.03908375
1,1,2002,10,0.04221625
1,1,2003,10,0.03564575
1,1,2004,10,0.0330045
1,1,2005,10,0.0293215
1,1,2006,10,0.01956475
1,1,2007,10,0.018349
1,1,2008,10,0.01896475
1,1,2009,10,0.0174675
1,1,2010,10,0.01807125
1,1,2011,10,0.01896275
1,1,2012,10,0.0203005
1,1,2013,10,0.01889475
1,1,2014,10,0.0202525
1,1,2015,10,0.019824
1,1,2016,10,0.0226945
1,1,2017,10,0.0250425
1,1,2018,10,0.025156
1,1,2019,10,0.02765225
1,1,2020,10,0.01716375
1,1,2021,10,0.017594
1,1,2022,10,0.01911975
1,1,2023,10,0.03030425
1,1,1952,11,0.000101750000000012
1,1,1953,11,0.000314750000000003
1,1,1954,11,0.001693
1,1,1955,11,0.00093600000000002
1,1,1956,11,0.000546249999999998
1,1,1957,11,0.000853750000000014
1,1,1958,11,0.00188825000000001
1,1,1959,11,0.00130525000000001
1,1,1960,11,0.00114325000000001
1,1,1961,11,0.00151400000000002
1,1,1962,11,0.00403450000000002
1,1,1963,11,0.00430800000000001
1,1,1964,11,0.00282525000000003
1,1,1965,11,0.00766849999999999
1,1,1966,11,0.00730675
1,1,1967,11,0.00511500000000001
1,1,1968,11,0.0106845
1,1,1969,11,0.00690450000000001
1,1,1970,11,0.00737875000000002
1,1,1971,11,0.01186775
1,1,1972,11,0.012981
1,1,1973,11,0.01126775
1,1,1974,11,0.014004
1,1,1975,11,0.00671825000000001
1,1,1976,11,0.01165125
1,1,1977,11,0.00255225000000001
1,1,1978,11,0.0055965
1,1,1979,11,0.00772300000000001
1,1,1980,11,0.00951675000000002
1,1,1981,11,0.0108395
1,1,1982,11,0.01217675
1,1,1983,11,0.00820175000000001
1,1,1984,11,0.0092585
1,1,1985,11,0.01198375
1,1,1986,11,0.00994
1,1,1987,11,0.01052325
1,1,1988,11,0.01450375
1,1,1989,11,0.014803
1,1,1990,11,0.011411
1,1,1991,11,0.01036475
1,1,1992,11,0.013446
1,1,1993,11,0.0105785
1,1,1994,11,0.01173925
1,1,1995,11,0.00839175
1,1,1996,11,0.01524125
1,1,1997,11,0.02877825
1,1,1998,11,0.03188875
1,1,1999,11,0.0344
1,1,2000,11,0.03474425
1,1,2001,11,0.0342385
1,1,2002,11,0.03676875
1,1,2003,11,0.030862
1,1,2004,11,0.02859925
1,1,2005,11,0.02537925
1,1,2006,11,0.016897
1,1,2007,11,0.01585975
1,1,2008,11,0.01639625
1,1,2009,11,0.015077
1,1,2010,11,0.015656
1,1,2011,11,0.01646325
1,1,2012,11,0.01762875
1,1,2013,11,0.01646575
1,1,2014,11,0.01760625
1,1,2015,11,0.017375
1,1,2016,11,0.01998725
1,1,2017,11,0.021884
1,1,2018,11,0.0219065
1,1,2019,11,0.02401425
1,1,2020,11,0.0150445
1,1,2021,11,0.01555775
1,1,2022,11,0.0165835
1,1,2023,11,0.026312
1,1,1952,12,8.92499999999852e-05
1,1,1953,12,0.000278
1,1,1954,12,0.00150224999999998
1,1,1955,12,0.00082974999999999
1,1,1956,12,0.000483499999999998
1,1,1957,12,0.000756499999999993
1,1,1958,12,0.0016745
1,1,1959,12,0.00115799999999999
1,1,1960,12,0.00101525
1,1,1961,12,0.00133749999999999
1,1,1962,12,0.00366849999999999
1,1,1963,12,0.00386599999999998
1,1,1964,12,0.00255449999999999
1,1,1965,12,0.00683049999999999
1,1,1966,12,0.00648299999999999
1,1,1967,12,0.00457099999999999
1,1,1968,12,0.00948225
1,1,1969,12,0.00614774999999998
1,1,1970,12,0.00657874999999999
1,1,1971,12,0.0105885
1,1,1972,12,0.0116885
1,1,1973,12,0.0099785
1,1,1974,12,0.01248125
1,1,1975,12,0.00594975
1,1,1976,12,0.010348
1,1,1977,12,0.00225325000000001
1,1,1978,12,0.00496649999999998
1,1,1979,12,0.00683424999999999
1,1,1980,12,0.00843524999999998
